ticker,newsPublishDate,way
2227,20171025,B
88,20171025,B
686,20171025,B
2074,20171025,B
868,20171025,B
488,20171025,B
895,20171025,B
2371,20171025,B
709,20171025,B
2298,20171025,B
786,20171025,B
998,20171025,B
717,20171025,B
2036,20171025,B
968,20171025,B
2120,20171025,B
830,20171025,B
507,20171025,B
2078,20171025,B
919,20171025,B
572,20171025,B
932,20171025,B
100,20171025,B
568,20171025,B
2341,20171025,B
2173,20171025,B
2377,20171025,B
951,20171025,B
2139,20171025,B
611,20171025,S
1,20171025,S
2248,20171025,S
2142,20171025,S
2084,20171025,S
2194,20171025,S
68,20171025,S
166,20171025,S
659,20171025,S
2161,20171025,S
2131,20171025,S
563,20171025,S
792,20171025,S
2123,20171025,S
691,20171025,S
678,20171025,S
2109,20171025,S
576,20171025,S
2017,20171025,S
410,20171025,S
29,20171025,S
2330,20171025,S
46,20171025,S
2089,20171025,S
2336,20171025,S
2312,20171025,S
2268,20171025,S
783,20171025,S
2141,20171025,S
2239,20171025,S
2076,20171025,S
8,20171025,S
2099,20171025,S
28,20171025,S
16,20171025,S
2361,20171025,S
2211,20171025,S
2250,20171025,S
2115,20171025,S
905,20171020,B
22,20171020,B
2320,20171020,B
507,20171020,B
625,20171020,B
2304,20171020,B
672,20171020,B
88,20171020,B
886,20171020,B
2080,20171020,B
826,20171020,B
2040,20171020,B
877,20171020,B
2048,20171020,B
2233,20171020,B
2156,20171020,B
63,20171020,B
2192,20171020,B
735,20171020,B
885,20171020,B
333,20171020,B
2230,20171020,B
2060,20171020,B
2340,20171020,B
21,20171020,B
620,20171020,B
869,20171020,B
2008,20171020,B
581,20171020,B
1,20171020,B
666,20171020,B
687,20171020,B
413,20171020,B
166,20171020,B
789,20171020,B
595,20171020,B
2050,20171020,B
957,20171020,B
970,20171020,B
977,20171020,B
2108,20171020,B
2074,20171020,B
2176,20171020,B
2165,20171020,B
988,20171020,B
2185,20171020,B
732,20171020,B
892,20171020,B
2105,20171020,B
2077,20171020,B
2281,20171020,B
2120,20171020,B
703,20171020,B
2273,20171020,B
932,20171020,B
928,20171020,B
538,20171020,B
725,20171020,B
60,20171020,B
2073,20171020,B
2321,20171020,B
686,20171020,B
2219,20171020,S
651,20171020,S
799,20171020,S
2271,20171020,S
912,20171020,S
816,20171020,S
2169,20171020,S
18,20171020,S
677,20171020,S
788,20171020,S
568,20171020,S
2256,20171020,S
554,20171020,S
36,20171020,S
2352,20171020,S
426,20171020,S
2150,20171020,S
958,20171020,S
691,20171020,S
762,20171020,S
560,20171020,S
897,20171020,S
728,20171020,S
2221,20171020,S
801,20171020,S
585,20171020,S
29,20171020,S
2378,20171020,S
783,20171020,S
615,20171020,S
422,20171020,S
2133,20171020,S
963,20171020,S
2389,20171020,S
823,20171020,S
403,20171020,S
563,20171020,S
2142,20171020,S
2397,20171020,S
815,20171020,S
916,20171020,S
2168,20171020,S
2061,20171020,S
987,20170824,B
980,20170824,B
852,20170824,B
2158,20170824,B
600,20170824,B
897,20170824,B
695,20170824,B
421,20170824,B
2340,20170824,B
796,20170824,B
823,20170824,B
530,20170824,B
550,20170824,B
983,20170824,B
18,20170824,B
2074,20170824,B
811,20170824,B
547,20170824,B
2145,20170824,B
2352,20170824,B
2373,20170824,B
333,20170824,B
2320,20170824,B
2128,20170824,B
826,20170824,B
538,20170824,B
625,20170824,B
686,20170824,B
652,20170824,B
2262,20170824,B
2377,20170824,B
886,20170824,B
2009,20170824,B
2366,20170824,B
807,20170824,B
820,20170824,B
2264,20170824,B
925,20170824,B
2310,20170824,B
2063,20170824,B
554,20170824,B
2020,20170824,B
63,20170824,B
410,20170824,B
958,20170824,B
560,20170824,B
2380,20170824,B
933,20170824,B
627,20170824,B
2230,20170824,B
2032,20170824,B
2276,20170824,B
976,20170824,B
2185,20170824,B
2285,20170824,B
521,20170824,B
881,20170824,B
661,20170824,B
880,20170824,B
2253,20170824,B
507,20170824,B
50,20170824,B
1979,20170824,B
916,20170824,B
2241,20170824,B
2037,20170824,B
2146,20170824,B
34,20170824,B
703,20170824,B
2013,20170824,B
2196,20170824,B
568,20170824,B
2368,20170824,B
965,20170824,B
967,20170824,B
2143,20170824,B
2029,20170824,B
2056,20170824,B
2156,20170824,B
2113,20170824,B
2174,20170824,B
525,20170824,B
338,20170824,B
776,20170824,S
783,20170824,S
166,20170824,S
20,20170824,S
2188,20170824,S
513,20170824,S
995,20170824,S
953,20170824,S
2061,20170824,S
755,20170824,S
2248,20170824,S
2359,20170824,S
595,20170824,S
2215,20170824,S
2186,20170824,S
502,20170824,S
736,20170824,S
710,20170824,S
7,20170824,S
2027,20170824,S
2242,20170824,S
923,20170824,S
656,20170824,S
488,20170824,S
537,20170824,S
616,20170824,S
2259,20170824,S
757,20170824,S
908,20170824,S
977,20170824,S
691,20170824,S
838,20170824,S
89,20170824,S
892,20170824,S
812,20170824,S
2238,20170824,S
989,20170824,S
876,20170824,S
2001,20170824,S
2112,20170824,S
613,20170824,S
750,20170824,S
2299,20170824,S
819,20170824,S
2330,20170824,S
2281,20170825,B
2285,20170825,B
728,20170825,B
2128,20170825,B
1979,20170825,B
333,20170825,B
2194,20170825,B
63,20170825,B
2,20170825,B
717,20170825,B
802,20170825,B
987,20170825,B
807,20170825,B
2352,20170825,B
967,20170825,B
965,20170825,B
2067,20170825,B
661,20170825,B
627,20170825,B
166,20170825,B
898,20170825,B
651,20170825,B
868,20170825,B
538,20170825,B
2063,20170825,B
671,20170825,B
2393,20170825,B
686,20170825,B
856,20170825,B
2074,20170825,B
2136,20170825,B
757,20170825,B
723,20170825,B
963,20170825,B
2366,20170825,B
980,20170825,B
2185,20170825,B
523,20170825,B
2226,20170825,B
625,20170825,B
932,20170825,B
596,20170825,B
883,20170825,B
652,20170825,B
2179,20170825,B
2276,20170825,B
768,20170825,B
2236,20170825,B
2013,20170825,B
938,20170825,B
35,20170825,B
2304,20170825,B
421,20170825,B
2151,20170825,B
563,20170825,B
416,20170825,B
18,20170825,B
999,20170825,B
2029,20170825,B
900,20170825,B
2335,20170825,B
428,20170825,B
669,20170825,B
2368,20170825,B
613,20170825,B
923,20170825,B
32,20170825,B
2193,20170825,B
2309,20170825,B
2195,20170825,B
2075,20170825,B
530,20170825,B
719,20170825,B
2241,20170825,B
929,20170825,S
518,20170825,S
70,20170825,S
892,20170825,S
2301,20170825,S
693,20170825,S
48,20170825,S
2112,20170825,S
2242,20170825,S
2186,20170825,S
933,20170825,S
571,20170825,S
532,20170825,S
710,20170825,S
962,20170825,S
157,20170825,S
409,20170825,S
404,20170825,S
2131,20170825,S
2027,20170825,S
100,20170825,S
20,20170825,S
995,20170825,S
2046,20170825,S
2396,20170825,S
2142,20170825,S
913,20170825,S
610,20170825,S
712,20170825,S
584,20170825,S
2116,20170825,S
2016,20170825,S
34,20170825,S
585,20170825,S
739,20170825,S
528,20170825,S
776,20170825,S
422,20170825,S
750,20170825,S
716,20170825,S
813,20170825,S
2248,20170825,S
2323,20170825,S
890,20170825,S
2176,20170825,S
2215,20170825,S
721,20170825,S
62,20170825,S
671,20170907,B
983,20170907,B
968,20170907,B
2249,20170907,B
957,20170907,B
2135,20170907,B
69,20170907,B
2013,20170907,B
1979,20170907,B
2285,20170907,B
2310,20170907,B
90,20170907,B
63,20170907,B
2074,20170907,B
2371,20170907,B
967,20170907,B
401,20170907,B
2331,20170907,B
2322,20170907,B
708,20170907,B
2308,20170907,B
2140,20170907,B
2136,20170907,B
961,20170907,B
2156,20170907,B
2205,20170907,B
545,20170907,B
2124,20170907,B
2018,20170907,B
988,20170907,B
732,20170907,B
952,20170907,B
528,20170907,B
425,20170907,B
928,20170907,B
987,20170907,B
2145,20170907,B
550,20170907,B
18,20170907,B
537,20170907,B
2024,20170907,B
2241,20170907,B
970,20170907,B
656,20170907,B
826,20170907,B
564,20170907,B
768,20170907,B
620,20170907,B
603,20170907,B
31,20170907,B
2230,20170907,B
2078,20170907,B
625,20170907,B
413,20170907,B
2066,20170907,B
2174,20170907,B
825,20170907,B
737,20170907,B
980,20170907,B
796,20170907,B
28,20170907,B
2223,20170907,B
666,20170907,B
963,20170907,B
2242,20170907,B
2065,20170907,B
830,20170907,B
2029,20170907,B
400,20170907,B
981,20170907,B
2196,20170907,B
2288,20170907,S
693,20170907,S
752,20170907,S
2386,20170907,S
776,20170907,S
635,20170907,S
2080,20170907,S
929,20170907,S
918,20170907,S
609,20170907,S
697,20170907,S
426,20170907,S
786,20170907,S
2121,20170907,S
510,20170907,S
520,20170907,S
728,20170907,S
166,20170907,S
736,20170907,S
567,20170907,S
2082,20170907,S
2323,20170907,S
518,20170907,S
932,20170907,S
2365,20170907,S
2198,20170907,S
820,20170907,S
2338,20170907,S
686,20170907,S
422,20170907,S
2159,20170907,S
526,20170907,S
2170,20170907,S
2219,20170907,S
966,20170829,B
905,20170829,B
780,20170829,B
858,20170829,B
635,20170829,B
2285,20170829,B
568,20170829,B
980,20170829,B
2074,20170829,B
2364,20170829,B
898,20170829,B
2304,20170829,B
672,20170829,B
2121,20170829,B
2241,20170829,B
63,20170829,B
2377,20170829,B
2372,20170829,B
2340,20170829,B
596,20170829,B
959,20170829,B
2302,20170829,B
333,20170829,B
2174,20170829,B
2027,20170829,B
528,20170829,B
776,20170829,B
976,20170829,B
690,20170829,B
2335,20170829,B
2352,20170829,B
2320,20170829,B
799,20170829,B
901,20170829,B
728,20170829,B
783,20170829,B
560,20170829,B
2249,20170829,B
2271,20170829,B
2282,20170829,B
2155,20170829,B
826,20170829,B
2113,20170829,B
2171,20170829,B
717,20170829,B
39,20170829,B
669,20170829,B
932,20170829,B
22,20170829,B
938,20170829,B
2001,20170829,B
993,20170829,B
701,20170829,B
951,20170829,B
651,20170829,B
709,20170829,B
885,20170829,B
426,20170829,B
597,20170829,B
816,20170829,B
2108,20170829,B
2068,20170829,B
802,20170829,B
918,20170829,B
90,20170829,B
401,20170829,B
935,20170829,B
796,20170829,B
2269,20170829,B
912,20170829,B
2232,20170829,B
2024,20170829,B
2367,20170829,B
554,20170829,B
725,20170829,B
400,20170829,B
2019,20170829,B
2008,20170829,B
25,20170829,B
425,20170829,B
983,20170829,B
581,20170829,B
2387,20170829,B
2230,20170829,S
585,20170829,S
16,20170829,S
750,20170829,S
982,20170829,S
957,20170829,S
933,20170829,S
595,20170829,S
810,20170829,S
2385,20170829,S
2330,20170829,S
2264,20170829,S
2070,20170829,S
422,20170829,S
895,20170829,S
488,20170829,S
2061,20170829,S
2278,20170829,S
2198,20170829,S
2267,20170829,S
693,20170829,S
592,20170829,S
428,20170829,S
2306,20170829,S
17,20170829,S
403,20170829,S
2319,20170829,S
613,20170829,S
2298,20170829,S
2177,20170829,S
800,20170829,S
2192,20170829,S
99,20170829,S
2219,20170829,S
510,20170829,S
23,20170829,S
838,20170829,S
26,20170829,S
2176,20170829,S
19,20170829,S
2326,20170829,S
796,20170905,B
2236,20170905,B
2222,20170905,B
2230,20170905,B
2362,20170905,B
968,20170905,B
987,20170905,B
978,20170905,B
983,20170905,B
2176,20170905,B
2078,20170905,B
723,20170905,B
528,20170905,B
977,20170905,B
868,20170905,B
63,20170905,B
610,20170905,B
858,20170905,B
932,20170905,B
2341,20170905,B
2366,20170905,B
961,20170905,B
728,20170905,B
34,20170905,B
2338,20170905,B
2183,20170905,B
627,20170905,B
901,20170905,B
656,20170905,B
2281,20170905,B
1979,20170905,B
2059,20170905,B
980,20170905,B
596,20170905,B
2237,20170905,B
2030,20170905,B
717,20170905,B
2146,20170905,B
800,20170905,B
988,20170905,B
970,20170905,B
425,20170905,B
966,20170905,B
2155,20170905,B
768,20170905,B
661,20170905,B
620,20170905,B
2033,20170905,B
40,20170905,B
2179,20170905,B
401,20170905,B
888,20170905,B
2074,20170905,B
2356,20170905,B
933,20170905,B
2157,20170905,B
2013,20170905,B
2378,20170905,B
780,20170905,B
2080,20170905,B
963,20170905,B
815,20170905,B
957,20170905,B
969,20170905,B
555,20170905,B
2304,20170905,B
2138,20170905,B
423,20170905,B
2288,20170905,S
1,20170905,S
2323,20170905,S
166,20170905,S
520,20170905,S
798,20170905,S
688,20170905,S
693,20170905,S
2248,20170905,S
2142,20170905,S
761,20170905,S
572,20170905,S
715,20170905,S
2070,20170905,S
927,20170905,S
2336,20170905,S
2330,20170905,S
25,20170905,S
820,20170905,S
2339,20170905,S
802,20170905,S
2398,20170905,S
2264,20170905,S
2265,20170905,S
778,20170905,S
2259,20170905,S
599,20170905,S
2076,20170905,S
783,20170905,S
563,20170905,S
2052,20170905,S
625,20170905,S
2121,20170905,S
11,20170905,S
776,20170905,S
651,20170905,S
2362,20170904,B
969,20170904,B
2196,20170904,B
796,20170904,B
2230,20170904,B
2078,20170904,B
697,20170904,B
2384,20170904,B
905,20170904,B
617,20170904,B
723,20170904,B
2236,20170904,B
783,20170904,B
2033,20170904,B
2059,20170904,B
2155,20170904,B
751,20170904,B
888,20170904,B
858,20170904,B
2253,20170904,B
2136,20170904,B
2024,20170904,B
50,20170904,B
825,20170904,B
545,20170904,B
2145,20170904,B
2305,20170904,B
725,20170904,B
776,20170904,B
547,20170904,B
2386,20170904,B
2086,20170904,B
823,20170904,B
688,20170904,B
878,20170904,B
933,20170904,B
488,20170904,B
977,20170904,B
49,20170904,B
2251,20170904,B
768,20170904,B
807,20170904,B
528,20170904,B
2008,20170904,B
2289,20170904,B
2273,20170904,B
951,20170904,B
524,20170904,B
687,20170904,B
18,20170904,B
898,20170904,B
932,20170904,B
2067,20170904,B
759,20170904,B
2174,20170904,B
703,20170904,B
2057,20170904,B
2354,20170904,B
980,20170904,B
970,20170904,B
333,20170904,B
338,20170904,B
756,20170904,B
89,20170904,B
39,20170904,B
2235,20170904,B
2334,20170904,B
2378,20170904,B
2288,20170904,S
1,20170904,S
715,20170904,S
686,20170904,S
761,20170904,S
2323,20170904,S
2186,20170904,S
2261,20170904,S
2385,20170904,S
806,20170904,S
409,20170904,S
7,20170904,S
802,20170904,S
778,20170904,S
572,20170904,S
966,20170904,S
693,20170904,S
927,20170904,S
2198,20170904,S
760,20170904,S
728,20170904,S
780,20170904,S
2093,20170904,S
720,20170904,S
498,20170904,S
670,20170904,S
651,20170904,S
34,20170904,S
538,20170904,S
615,20170904,S
2285,20170904,S
2142,20170904,S
56,20170904,S
2122,20170904,S
2016,20170904,S
2196,20170903,B
825,20170903,B
2159,20170903,B
888,20170903,B
796,20170903,B
717,20170903,B
2161,20170903,B
2251,20170903,B
582,20170903,B
898,20170903,B
18,20170903,B
932,20170903,B
905,20170903,B
967,20170903,B
400,20170903,B
2335,20170903,B
625,20170903,B
2027,20170903,B
708,20170903,B
49,20170903,B
800,20170903,B
21,20170903,B
2302,20170903,B
2138,20170903,B
2155,20170903,B
50,20170903,B
2063,20170903,B
703,20170903,B
1,20170903,S
2186,20170903,S
2285,20170903,S
2375,20170903,S
2296,20170903,S
2230,20170903,S
636,20170903,S
541,20170903,S
551,20170903,S
498,20170903,S
49,20170902,B
2008,20170902,B
2069,20170902,B
2241,20170902,B
983,20170902,B
2335,20170902,B
425,20170902,B
564,20170902,B
2,20170902,B
2045,20170902,B
988,20170902,B
2302,20170902,B
2138,20170902,B
2009,20170902,B
423,20170902,B
2362,20170902,B
669,20170902,B
923,20170902,B
2217,20170902,B
752,20170902,B
2027,20170902,B
2019,20170902,B
901,20170902,B
39,20170902,B
2097,20170902,B
2171,20170902,B
656,20170902,B
2024,20170902,B
2236,20170902,B
18,20170902,B
761,20170902,S
2230,20170902,S
1,20170902,S
982,20170902,S
2142,20170902,S
2146,20170902,S
2036,20170902,S
929,20170902,S
20,20170902,S
918,20170902,S
750,20170902,S
2075,20170902,S
2016,20170902,S
2127,20170902,S
776,20170902,S
788,20170902,S
2194,20170902,S
609,20170902,S
897,20170902,S
6,20170902,S
922,20170902,S
671,20170902,S
686,20170902,S
895,20170902,S
46,20170902,S
693,20170902,S
576,20170902,S
2216,20170902,S
596,20170902,S
2192,20170902,S
983,20170901,B
2366,20170901,B
905,20170901,B
18,20170901,B
2241,20170901,B
166,20170901,B
717,20170901,B
408,20170901,B
2045,20170901,B
2008,20170901,B
2149,20170901,B
901,20170901,B
2255,20170901,B
49,20170901,B
2024,20170901,B
2362,20170901,B
60,20170901,B
2335,20170901,B
1979,20170901,B
811,20170901,B
2141,20170901,B
903,20170901,B
2384,20170901,B
2063,20170901,B
988,20170901,B
2078,20170901,B
2171,20170901,B
2285,20170901,B
2180,20170901,B
960,20170901,B
2074,20170901,B
2227,20170901,B
963,20170901,B
932,20170901,B
89,20170901,B
2139,20170901,B
776,20170901,B
2192,20170901,B
2354,20170901,B
826,20170901,B
2253,20170901,B
911,20170901,B
661,20170901,B
401,20170901,B
2167,20170901,B
56,20170901,B
796,20170901,B
777,20170901,B
860,20170901,B
2268,20170901,B
923,20170901,B
978,20170901,B
816,20170901,B
2097,20170901,B
2183,20170901,B
2352,20170901,B
2311,20170901,B
2273,20170901,B
2380,20170901,B
951,20170901,B
725,20170901,B
2251,20170901,B
970,20170901,B
780,20170901,B
2223,20170901,B
795,20170901,B
2156,20170901,B
753,20170901,B
66,20170901,B
761,20170901,S
422,20170901,S
707,20170901,S
693,20170901,S
929,20170901,S
37,20170901,S
551,20170901,S
670,20170901,S
606,20170901,S
2122,20170901,S
767,20170901,S
720,20170901,S
898,20170901,S
2194,20170901,S
825,20170901,S
2027,20170901,S
686,20170901,S
1,20170901,S
921,20170901,S
543,20170901,S
1896,20170901,S
651,20170901,S
995,20170901,S
927,20170901,S
731,20170901,S
2152,20170901,S
926,20170901,S
552,20170901,S
2154,20170901,S
626,20170901,S
2064,20170901,S
2092,20170901,S
876,20170901,S
2052,20170901,S
507,20170901,S
982,20170901,S
553,20170901,S
966,20170901,S
736,20170901,S
783,20170901,S
420,20170901,S
686,20171024,B
725,20171024,B
736,20171024,B
2285,20171024,B
786,20171024,B
2,20171024,B
2271,20171024,B
2077,20171024,B
50,20171024,B
333,20171024,B
2035,20171024,B
625,20171024,B
2241,20171024,B
717,20171024,B
671,20171024,B
2310,20171024,B
967,20171024,B
877,20171024,B
2145,20171024,B
728,20171024,B
2230,20171024,B
2262,20171024,B
2242,20171024,B
10,20171024,B
2377,20171024,B
983,20171024,B
2371,20171024,B
789,20171024,B
1979,20171024,B
830,20171024,B
2020,20171024,B
545,20171024,B
651,20171024,B
932,20171024,B
2217,20171024,B
2221,20171024,B
401,20171024,B
2032,20171024,B
2027,20171024,B
2121,20171024,B
528,20171024,B
2136,20171024,B
2386,20171024,B
958,20171024,B
2233,20171024,B
2258,20171024,B
697,20171024,B
560,20171024,B
2391,20171024,B
2208,20171024,B
2050,20171024,B
90,20171024,B
709,20171024,B
2398,20171024,B
538,20171024,B
2007,20171024,B
768,20171024,B
672,20171024,B
600,20171024,B
2173,20171024,B
2366,20171024,B
766,20171024,B
2074,20171024,B
158,20171024,B
2226,20171024,B
2045,20171024,B
63,20171024,B
2156,20171024,B
970,20171024,B
2346,20171024,B
2248,20171024,S
677,20171024,S
2194,20171024,S
593,20171024,S
611,20171024,S
688,20171024,S
2326,20171024,S
783,20171024,S
166,20171024,S
2264,20171024,S
890,20171024,S
979,20171024,S
852,20171024,S
404,20171024,S
2052,20171024,S
810,20171024,S
2148,20171024,S
2147,20171024,S
2115,20171024,S
2190,20171024,S
62,20171024,S
31,20171024,S
2315,20171024,S
767,20171024,S
2082,20171024,S
2280,20171024,S
755,20171024,S
750,20171024,S
2336,20171024,S
935,20171024,S
856,20171024,S
2192,20171024,S
687,20171024,S
2318,20171024,S
2239,20171024,S
2049,20171024,S
2095,20171024,S
10,20171023,B
786,20171023,B
2077,20171023,B
2310,20171023,B
725,20171023,B
2080,20171023,B
625,20171023,B
2281,20171023,B
2108,20171023,B
905,20171023,B
2145,20171023,B
2230,20171023,B
960,20171023,B
507,20171023,B
63,20171023,B
2050,20171023,B
756,20171023,B
333,20171023,B
766,20171023,B
88,20171023,B
2244,20171023,B
538,20171023,B
2285,20171023,B
2120,20171023,B
2320,20171023,B
671,20171023,B
2371,20171023,B
967,20171023,B
627,20171023,B
703,20171023,B
2173,20171023,B
413,20171023,B
50,20171023,B
825,20171023,B
921,20171023,B
2182,20171023,B
802,20171023,B
2060,20171023,B
166,20171023,B
2035,20171023,B
892,20171023,B
975,20171023,B
858,20171023,B
2295,20171023,B
582,20171023,B
2352,20171023,B
731,20171023,B
2024,20171023,B
732,20171023,B
670,20171023,B
2156,20171023,B
826,20171023,B
2138,20171023,B
100,20171023,B
939,20171023,B
990,20171023,B
2315,20171023,B
2135,20171023,B
951,20171023,B
2176,20171023,B
592,20171023,B
835,20171023,B
963,20171023,B
2183,20171023,B
666,20171023,B
2223,20171023,B
2262,20171023,B
2248,20171023,S
2264,20171023,S
2021,20171023,S
677,20171023,S
2336,20171023,S
2219,20171023,S
2152,20171023,S
2388,20171023,S
2114,20171023,S
930,20171023,S
26,20171023,S
2078,20171023,S
2280,20171023,S
757,20171023,S
2194,20171023,S
2217,20171023,S
595,20171023,S
782,20171023,S
2201,20171023,S
693,20171023,S
2100,20171023,S
633,20171023,S
737,20171023,S
18,20171023,S
37,20171023,S
783,20171023,S
2195,20171023,S
2326,20171023,S
686,20171023,S
987,20171023,S
788,20171023,S
2301,20171022,B
2063,20171022,B
2271,20171022,B
2121,20171022,B
786,20171022,B
582,20171022,B
2161,20171022,B
725,20171022,B
2138,20171022,B
2136,20171022,B
760,20171022,B
2352,20171022,B
766,20171022,B
916,20171022,B
2013,20171022,B
915,20171022,B
756,20171022,B
2295,20171022,B
625,20171022,B
70,20171022,B
78,20171022,B
900,20171022,B
960,20171022,B
2182,20171022,B
333,20171022,B
2050,20171022,B
2077,20171022,B
2221,20171022,S
2383,20171022,S
868,20171022,S
2219,20171022,S
693,20171022,S
2195,20171022,S
677,20171022,S
2340,20171022,S
786,20171021,B
2080,20171021,B
998,20171021,B
166,20171021,B
2048,20171021,B
877,20171021,B
2230,20171021,B
2304,20171021,B
2109,20171021,B
900,20171021,B
868,20171021,B
88,20171021,B
507,20171021,B
2136,20171021,B
63,20171021,B
990,20171021,B
2271,20171021,B
2158,20171021,B
776,20171021,B
2092,20171021,B
2077,20171021,B
2320,20171021,B
513,20171021,B
2027,20171021,B
582,20171021,B
333,20171021,B
951,20171021,B
2041,20171021,B
963,20171021,B
2185,20171021,B
2120,20171021,B
2173,20171021,B
620,20171021,B
2050,20171021,B
2219,20171021,S
415,20171021,S
929,20171021,S
995,20171021,S
949,20171021,S
20,20171021,S
2036,20171021,S
2276,20171021,S
677,20171021,S
2210,20171021,S
422,20171021,S
2070,20171021,S
691,20171021,S
651,20171021,S
426,20171021,S
2346,20171021,S
2248,20171021,S
2168,20171021,S
2289,20171021,S
2012,20171021,S
686,20171021,S
688,20171021,S
2282,20171021,S
2336,20171021,S
2268,20171021,S
670,20171021,S
756,20171021,S
536,20171021,S
4,20171021,S
852,20171021,S
585,20171021,S
2133,20171021,S
807,20170827,B
858,20170827,B
987,20170827,B
60,20170827,B
166,20170827,B
2203,20170827,B
2241,20170827,B
2071,20170827,B
2171,20170827,B
2147,20170827,B
2202,20170827,B
2397,20170827,B
1,20170827,B
868,20170827,B
488,20170827,B
800,20170827,B
2230,20170827,B
750,20170827,B
2352,20170827,B
816,20170827,B
528,20170827,B
2078,20170827,B
568,20170827,B
967,20170827,B
63,20170827,B
630,20170827,B
501,20170827,B
547,20170827,B
2281,20170827,B
686,20170827,B
65,20170827,B
785,20170827,B
2195,20170827,B
783,20170827,B
540,20170827,B
2285,20170827,B
888,20170827,B
796,20170827,B
2142,20170827,B
2057,20170827,B
2323,20170827,S
776,20170827,S
738,20170827,S
736,20170827,S
2067,20170827,S
918,20170827,S
792,20170827,S
8,20170827,S
803,20170827,S
403,20170827,S
900,20170827,S
89,20170827,S
635,20170827,S
761,20170827,S
825,20170827,S
2361,20170827,S
2075,20170827,S
2261,20170827,S
625,20170827,S
858,20171027,B
63,20171027,B
2142,20171027,B
596,20171027,B
166,20171027,B
2304,20171027,B
2,20171027,B
980,20171027,B
800,20171027,B
1,20171027,B
2236,20171027,B
976,20171027,B
799,20171027,B
925,20171027,B
957,20171027,B
2352,20171027,B
868,20171027,B
2050,20171027,B
2282,20171027,B
8,20171027,B
725,20171027,B
933,20171027,B
2056,20171027,B
901,20171027,B
710,20171027,B
2249,20171027,B
538,20171027,B
513,20171027,B
2230,20171027,B
2233,20171027,B
2356,20171027,B
568,20171027,B
22,20171027,B
816,20171027,B
905,20171027,B
625,20171027,B
2036,20171027,B
2030,20171027,B
627,20171027,B
2156,20171027,B
28,20171027,B
783,20171027,B
2341,20171027,B
2222,20171027,B
2317,20171027,B
2354,20171027,B
2369,20171027,B
2042,20171027,B
40,20171027,B
2074,20171027,B
2206,20171027,B
2241,20171027,B
960,20171027,B
555,20171027,B
697,20171027,B
779,20171027,B
2055,20171027,B
717,20171027,B
2027,20171027,B
2087,20171027,B
2032,20171027,B
631,20171027,B
959,20171027,B
2060,20171027,B
2235,20171027,B
951,20171027,B
2292,20171027,B
2179,20171027,B
848,20171027,B
2335,20171027,B
66,20171027,B
995,20171027,B
2245,20171027,B
2313,20171027,B
78,20171027,B
2202,20171027,B
969,20171027,B
2014,20171027,B
963,20171027,B
2248,20171027,S
651,20171027,S
563,20171027,S
728,20171027,S
2269,20171027,S
656,20171027,S
892,20171027,S
2123,20171027,S
2020,20171027,S
762,20171027,S
686,20171027,S
2130,20171027,S
2127,20171027,S
850,20171027,S
932,20171027,S
2052,20171027,S
881,20171027,S
2143,20171027,S
559,20171027,S
693,20171027,S
968,20171027,S
700,20171027,S
2112,20171027,S
2271,20171027,S
2239,20171027,S
893,20171027,S
2242,20171027,S
2086,20171027,S
677,20171027,S
752,20171027,S
987,20171027,S
2319,20171027,S
2195,20171027,S
682,20171027,S
2100,20171027,S
2339,20171027,S
820,20171027,S
2394,20171027,S
709,20171027,S
516,20171027,S
2300,20171027,S
750,20171027,S
2003,20171027,S
2264,20171027,S
2118,20171027,S
2038,20171027,S
2006,20171027,S
531,20171027,S
507,20171027,S
858,20171026,B
63,20171026,B
568,20171026,B
2,20171026,B
418,20171026,B
333,20171026,B
725,20171026,B
2156,20171026,B
166,20171026,B
766,20171026,B
2304,20171026,B
2185,20171026,B
596,20171026,B
100,20171026,B
2050,20171026,B
625,20171026,B
2371,20171026,B
2008,20171026,B
2233,20171026,B
513,20171026,B
2230,20171026,B
2352,20171026,B
980,20171026,B
921,20171026,B
2281,20171026,B
2310,20171026,B
2023,20171026,B
429,20171026,B
825,20171026,B
631,20171026,B
488,20171026,B
2074,20171026,B
66,20171026,B
2120,20171026,B
2032,20171026,B
425,20171026,B
528,20171026,B
2249,20171026,B
423,20171026,B
999,20171026,B
2151,20171026,B
686,20171026,B
661,20171026,B
8,20171026,B
799,20171026,B
878,20171026,B
963,20171026,B
2384,20171026,B
717,20171026,B
883,20171026,B
848,20171026,B
2369,20171026,B
932,20171026,B
2035,20171026,B
697,20171026,B
627,20171026,B
157,20171026,B
670,20171026,B
538,20171026,B
559,20171026,B
88,20171026,B
550,20171026,B
750,20171026,B
2248,20171026,S
783,20171026,S
651,20171026,S
543,20171026,S
2242,20171026,S
2271,20171026,S
2194,20171026,S
868,20171026,S
2142,20171026,S
1,20171026,S
949,20171026,S
2127,20171026,S
2306,20171026,S
2073,20171026,S
736,20171026,S
29,20171026,S
897,20171026,S
531,20171026,S
693,20171026,S
2133,20171026,S
403,20171026,S
2195,20171026,S
2095,20171026,S
2199,20171026,S
2052,20171026,S
563,20171026,S
2161,20171026,S
2082,20171026,S
615,20171026,S
691,20171026,S
633,20171026,S
892,20171026,S
4,20171026,S
987,20171026,S
607,20171026,S
672,20171026,S
2009,20171026,S
830,20171026,S
2177,20171026,S
50,20171026,S
