code,name,year,report_date,divi,shares
603005,晶方科技,2016,2017-04-01,0.5,0
603369,今世缘,2016,2017-04-01,1.9,0
300265,通光线缆,2016,2017-04-01,0.5,0
2455,百川股份,2016,2017-04-01,1,0
2400,省广股份,2016,2017-04-01,0.4,3
300049,福瑞股份,2016,2017-04-01,1,0
601988,中国银行,2016,2017-04-01,1.7,0
2051,中工国际,2016,2017-04-01,3.5,2
2029,七匹狼,2016,2017-04-01,1,0
993,闽东电力,2016,2017-04-01,0.3,0
722,湖南发展,2016,2017-04-01,0.5,0
531,穗恒运A,2016,2017-04-01,2.5,0
60,中金岭南,2016,2017-04-01,0.3,0
8,神州高铁,2016,2017-04-01,0.1,0
600713,南京医药,2016,2017-04-01,0.5,0
600685,中船防务,2016,2017-04-01,0.2,0
600651,飞乐音响,2016,2017-04-01,1.1,0
600635,大众公用,2016,2017-04-01,0.6,0
600383,金地集团,2016,2017-04-01,7,0
600188,兖州煤业,2016,2017-04-01,1.2,0
600037,歌华有线,2016,2017-04-01,1.8,0
600000,浦发银行,2016,2017-04-01,2,3
603393,新天然气,2016,2017-04-05,7,0
603668,天马科技,2016,2017-04-05,0.8,4
603358,华达科技,2016,2017-04-06,6.8,0
603903,中持股份,2016,2017-04-06,0.5,0
603330,上海天洋,2016,2017-04-06,2.7,0
601900,南方传媒,2016,2017-04-06,1,0
2766,索菱股份,2016,2017-04-06,1,20
2773,康弘药业,2016,2017-04-06,1.5,0
300428,四通新材,2016,2017-04-06,0.8,0
300532,今天国际,2016,2017-04-06,6,8
2819,东方中科,2016,2017-04-06,1,0
300602,飞荣达,2016,2017-04-06,1,0
300254,仟源医药,2016,2017-04-06,0.5,0
300163,先锋新材,2016,2017-04-06,0.5,0
300141,和顺电气,2016,2017-04-06,0.5,5
2390,信邦制药,2016,2017-04-06,0.3,0
300043,星辉娱乐,2016,2017-04-06,0.6,0
300015,爱尔眼科,2016,2017-04-06,1.8,5
300558,贝达药业,2016,2017-04-06,1.8,0
2771,真视通,2016,2017-04-06,3,10
600967,内蒙一机,2016,2017-04-06,0.3,0
639,西王食品,2016,2017-04-06,0.9,0
543,皖能电力,2016,2017-04-06,0.5,0
600596,新安股份,2016,2017-04-06,1,0
600172,黄河旋风,2016,2017-04-06,0.5,8
600104,上汽集团,2016,2017-04-06,16.5,0
300535,达威股份,2016,2017-04-07,2.3,0
2817,黄山胶囊,2016,2017-04-07,1.3,0
603909,合诚股份,2016,2017-04-07,0.9,0
300485,赛升药业,2016,2017-04-07,2.5,0
300481,濮阳惠成,2016,2017-04-07,1.3,0
2749,国光股份,2016,2017-04-07,30,0
2750,龙津药业,2016,2017-04-07,1.5,0
300231,银信科技,2016,2017-04-07,1.5,0
300217,东方电热,2016,2017-04-07,0.1,0
601000,唐山港,2016,2017-04-07,1,0
300088,长信科技,2016,2017-04-07,0.5,0
2376,新北洋,2016,2017-04-07,2,0
300006,莱美药业,2016,2017-04-07,0.5,0
2115,三维通信,2016,2017-04-07,1,0
2843,泰嘉股份,2016,2017-04-07,1.5,0
2690,美亚光电,2016,2017-04-07,3,0
2358,森源电气,2016,2017-04-07,0.9,0
300498,温氏股份,2016,2017-04-07,10,2
2031,巨轮智能,2016,2017-04-07,0.1,0
929,兰州黄河,2016,2017-04-07,0.7,0
600080,金花股份,2016,2017-04-07,0.3,0
603160,汇顶科技,2016,2017-04-08,4,0
603101,汇嘉时代,2016,2017-04-08,0.8,0
603817,海峡环保,2016,2017-04-08,0.7,0
2770,科迪乳业,2016,2017-04-08,0.2,9
603556,海兴电力,2016,2017-04-08,2.6,0
300389,艾比森,2016,2017-04-08,1.1,0
300499,高澜股份,2016,2017-04-08,1.1,0
2692,睿康股份,2016,2017-04-08,0.3,0
300306,远方信息,2016,2017-04-08,0.7,0
2664,信质电机,2016,2017-04-08,0.6,0
2684,猛狮科技,2016,2017-04-08,0.5,15
300266,兴源环境,2016,2017-04-08,0.5,20
601311,骆驼股份,2016,2017-04-08,0.6,0
601789,宁波建工,2016,2017-04-08,0.7,0
300177,中海达,2016,2017-04-08,0.2,0
300325,德威新材,2016,2017-04-08,0.2,0
2491,通鼎互联,2016,2017-04-08,0.5,0
2482,广田集团,2016,2017-04-08,0.5,0
300579,数字认证,2016,2017-04-08,3,0
300057,万顺股份,2016,2017-04-08,0.4,0
2340,格林美,2016,2017-04-08,0.1,3
2377,国创高新,2016,2017-04-08,0.5,0
300087,荃银高科,2016,2017-04-08,1,3
2223,鱼跃医疗,2016,2017-04-08,4,5
2152,广电运通,2016,2017-04-08,1,5
2129,中环股份,2016,2017-04-08,0.3,0
601177,杭齿前进,2016,2017-04-08,0.2,0
2083,孚日股份,2016,2017-04-08,2,0
2141,贤丰控股,2016,2017-04-08,0,0
2082,栋梁新材,2016,2017-04-08,2.5,0
2153,石基信息,2016,2017-04-08,0.4,0
2626,金达威,2016,2017-04-08,2,0
600023,浙能电力,2016,2017-04-08,2.3,0
601555,东吴证券,2016,2017-04-08,1.5,0
600325,华发股份,2016,2017-04-08,8,20
600184,光电股份,2016,2017-04-08,0.2,0
600021,上海电力,2016,2017-04-08,1.8,0
906,浙商中拓,2016,2017-04-08,0.5,3
900,现代投资,2016,2017-04-08,0.5,5
797,中国武夷,2016,2017-04-08,1,10
1696,宗申动力,2016,2017-04-08,0.3,0
665,湖北广电,2016,2017-04-08,0.8,0
546,金圆股份,2016,2017-04-08,5,0
533,万家乐,2016,2017-04-08,0.5,0
600861,北京城乡,2016,2017-04-08,1.5,0
600814,杭州解百,2016,2017-04-08,0.8,0
69,华侨城A,2016,2017-04-08,1,0
27,深圳能源,2016,2017-04-08,1.5,0
600895,张江高科,2016,2017-04-08,1.5,0
600626,申达股份,2016,2017-04-08,1,0
600593,大连圣亚,2016,2017-04-08,2,0
600498,烽火通信,2016,2017-04-08,3.4,0
600310,桂东电力,2016,2017-04-08,0.8,0
600162,香江控股,2016,2017-04-08,1.1,0
600120,浙江东方,2016,2017-04-08,1.3,0
600055,万东医疗,2016,2017-04-08,1.5,4
603819,神力股份,2016,2017-04-10,1.2,0
603040,新坐标,2016,2017-04-10,2.8,0
300538,同益股份,2016,2017-04-10,2,0
300572,安车检测,2016,2017-04-10,5,0
300505,川金诺,2016,2017-04-10,1.5,0
2822,中装建设,2016,2017-04-10,2,10
603737,三棵树,2016,2017-04-10,4,0
603869,北部湾旅,2016,2017-04-10,1.5,0
300608,思特奇,2016,2017-04-10,3,3
2808,苏州恒久,2016,2017-04-10,1,6
2174,游族网络,2016,2017-04-10,0.7,0
300573,兴齐眼药,2016,2017-04-10,1.3,0
600251,冠农股份,2016,2017-04-10,0.2,0
600468,百利电气,2016,2017-04-10,0.3,5
600258,首旅酒店,2016,2017-04-10,0.1,2
300648,星云股份,2016,2017-04-11,0.6,0
603208,江山欧派,2016,2017-04-11,4.1,0
300603,立昂技术,2016,2017-04-11,0.4,0
603986,兆易创新,2016,2017-04-11,5.3,10
603223,恒通股份,2016,2017-04-11,1,0
603309,维力医疗,2016,2017-04-11,1.5,0
300425,环能科技,2016,2017-04-11,1.3,20
603017,中衡设计,2016,2017-04-11,1.4,0
603988,中电电机,2016,2017-04-11,1.5,0
300314,戴维医疗,2016,2017-04-11,0.6,0
601515,东风股份,2016,2017-04-11,0.6,0
300258,精锻科技,2016,2017-04-11,1,0
300240,飞力达,2016,2017-04-11,0.3,0
300381,溢多利,2016,2017-04-11,0.6,0
300209,天泽信息,2016,2017-04-11,1,0
300345,红宇新材,2016,2017-04-11,0.3,0
300329,海伦钢琴,2016,2017-04-11,0.3,0
2709,天赐材料,2016,2017-04-11,2,0
300089,文化长城,2016,2017-04-11,0.3,0
300124,汇川技术,2016,2017-04-11,2.8,0
300085,银之杰,2016,2017-04-11,0.2,0
2434,万里扬,2016,2017-04-11,1,0
2414,高德红外,2016,2017-04-11,0.2,0
2476,宝莫股份,2016,2017-04-11,0.3,0
2395,双象股份,2016,2017-04-11,0.8,0
2378,章源钨业,2016,2017-04-11,0.2,0
2348,高乐股份,2016,2017-04-11,0.2,0
601179,中国西电,2016,2017-04-11,1,0
603377,东方时尚,2016,2017-04-11,3,0
2251,步步高,2016,2017-04-11,1,0
2360,同德化工,2016,2017-04-11,1,0
2157,正邦科技,2016,2017-04-11,0.5,0
2130,沃尔核材,2016,2017-04-11,0.3,10
2085,万丰奥威,2016,2017-04-11,1,2
2307,北新路桥,2016,2017-04-11,0.8,0
601377,兴业证券,2016,2017-04-11,1.5,0
2040,南京港,2016,2017-04-11,0.2,0
2025,航天电器,2016,2017-04-11,2.5,0
933,神火股份,2016,2017-04-11,0.3,0
899,赣能股份,2016,2017-04-11,3,0
889,茂业通信,2016,2017-04-11,0.4,0
600853,龙建股份,2016,2017-04-11,0.2,0
600802,福建水泥,2016,2017-04-11,0.1,0
600795,国电电力,2016,2017-04-11,1.1,0
600757,长江传媒,2016,2017-04-11,0.5,0
96,广聚能源,2016,2017-04-11,1,0
70,特发信息,2016,2017-04-11,0.8,10
600486,扬农化工,2016,2017-04-11,4.3,0
600363,联创光电,2016,2017-04-11,0.4,0
600309,万华化学,2016,2017-04-11,5,2
600261,阳光照明,2016,2017-04-11,1.6,0
600195,中牧股份,2016,2017-04-11,2.4,0
600182,S佳通,2016,2017-04-11,4.5,0
600153,建发股份,2016,2017-04-11,4,0
603416,信捷电气,2016,2017-04-12,1.8,4
300570,太辰光,2016,2017-04-12,3.8,8
300512,中亚股份,2016,2017-04-12,4.5,0
603660,苏州科达,2016,2017-04-12,0.7,0
2787,华源控股,2016,2017-04-12,5,10
603598,引力传媒,2016,2017-04-12,0.4,0
603311,金海环境,2016,2017-04-12,1.1,0
300414,中光防雷,2016,2017-04-12,0.8,0
300349,金卡智能,2016,2017-04-12,1,0
603060,国检集团,2016,2017-04-12,1.6,0
2536,西泵股份,2016,2017-04-12,1,0
2460,赣锋锂业,2016,2017-04-12,1,0
300548,博创科技,2016,2017-04-12,2,0
2451,摩恩电气,2016,2017-04-12,1.8,0
603169,兰石重装,2016,2017-04-12,0.1,0
300070,碧水源,2016,2017-04-12,0.6,0
300054,鼎龙股份,2016,2017-04-12,1,8
601216,君正集团,2016,2017-04-12,0.2,0
2256,兆新股份,2016,2017-04-12,0.5,0
2252,上海莱士,2016,2017-04-12,0.3,0
300161,华中数控,2016,2017-04-12,0.2,0
2296,辉煌科技,2016,2017-04-12,0.1,0
300205,天喻信息,2016,2017-04-12,0.3,0
967,盈峰环境,2016,2017-04-12,0.4,5
902,新洋丰,2016,2017-04-12,1.5,0
881,中广核技,2016,2017-04-12,0.3,0
662,天夏智慧,2016,2017-04-12,0.5,0
652,泰达股份,2016,2017-04-12,0.2,0
600867,通化东宝,2016,2017-04-12,2,2
600628,新世界,2016,2017-04-12,1.2,0
600531,豫光金铅,2016,2017-04-12,0.5,0
600335,国机汽车,2016,2017-04-12,1.5,0
600216,浙江医药,2016,2017-04-12,1.5,0
600109,国金证券,2016,2017-04-12,0.5,0
300577,开润股份,2016,2017-04-13,5,8
300540,深冷股份,2016,2017-04-13,1,0
300553,集智股份,2016,2017-04-13,2.5,0
2800,天顺股份,2016,2017-04-13,1,0
300523,辰安科技,2016,2017-04-13,2,8
2806,华锋股份,2016,2017-04-13,1,7
603999,读者传媒,2016,2017-04-13,1,10
603306,华懋科技,2016,2017-04-13,7,0
603699,纽威股份,2016,2017-04-13,1.6,0
300358,楚天科技,2016,2017-04-13,0.6,0
300408,三环集团,2016,2017-04-13,2,0
300081,恒信东方,2016,2017-04-13,0.1,0
2441,众业达,2016,2017-04-13,0.8,0
603328,依顿电子,2016,2017-04-13,10,10
601668,中国建筑,2016,2017-04-13,2.2,0
2059,云南旅游,2016,2017-04-13,0.2,0
300167,迪威视讯,2016,2017-04-13,1,0
2300,太阳电缆,2016,2017-04-13,2.1,0
300150,世纪瑞尔,2016,2017-04-13,0.6,0
600387,海越股份,2016,2017-04-13,0.6,0
600409,三友化工,2016,2017-04-13,1.3,0
600436,片仔癀,2016,2017-04-13,2.7,0
811,冰轮环境,2016,2017-04-13,0.5,5
570,苏常柴A,2016,2017-04-13,0.3,0
532,华金资本,2016,2017-04-13,0.6,0
507,珠海港,2016,2017-04-13,0.2,0
600703,三安光电,2016,2017-04-13,2,0
600505,西昌电力,2016,2017-04-13,0.3,0
600376,首开股份,2016,2017-04-13,3.5,0
603389,亚振家居,2016,2017-04-14,1.1,0
603878,武进不锈,2016,2017-04-14,1.8,0
300484,蓝海华腾,2016,2017-04-14,3,10
300368,汇金股份,2016,2017-04-14,0.2,0
2515,金字火腿,2016,2017-04-14,0,6
2415,海康威视,2016,2017-04-14,6,5
2259,升达林业,2016,2017-04-14,0.1,0
2450,康得新,2016,2017-04-14,0.6,0
2232,启明信息,2016,2017-04-14,1,0
2350,北京科锐,2016,2017-04-14,1.5,7
2004,华邦健康,2016,2017-04-14,1.5,0
600459,贵研铂业,2016,2017-04-14,1,0
600755,厦门国贸,2016,2017-04-14,1.2,0
150,宜华健康,2016,2017-04-14,2,0
600369,西南证券,2016,2017-04-14,1,0
600132,重庆啤酒,2016,2017-04-14,8,0
600054,黄山旅游,2016,2017-04-14,1.9,0
2827,高争民爆,2016,2017-04-15,3,0
603669,灵康药业,2016,2017-04-15,1.2,0
300560,中富通,2016,2017-04-15,1,5
300494,盛天网络,2016,2017-04-15,1.4,0
603568,伟明环保,2016,2017-04-15,2,0
300412,迦南科技,2016,2017-04-15,2.5,10
603701,德宏股份,2016,2017-04-15,3,2.5
300348,长亮科技,2016,2017-04-15,0.8,0
300250,初灵信息,2016,2017-04-15,2.2,0
2592,八菱科技,2016,2017-04-15,2.5,0
2579,中京电子,2016,2017-04-15,1,0
300214,日科化学,2016,2017-04-15,0.5,0
300196,长海股份,2016,2017-04-15,3,0
300331,苏大维格,2016,2017-04-15,0.5,0
300097,智云股份,2016,2017-04-15,0.5,8
2421,达实智能,2016,2017-04-15,0.3,0
300247,乐金健康,2016,2017-04-15,0.3,0
601801,皖新传媒,2016,2017-04-15,1.6,0
300071,华谊嘉信,2016,2017-04-15,0.4,0
2344,海宁皮城,2016,2017-04-15,0.5,0
601777,力帆股份,2016,2017-04-15,0.5,0
2229,鸿博股份,2016,2017-04-15,0.2,5
2244,滨江集团,2016,2017-04-15,0.7,0
2228,合兴包装,2016,2017-04-15,0.5,0
2191,劲嘉股份,2016,2017-04-15,2.5,0
2178,延华智能,2016,2017-04-15,0.2,0
300295,三六五网,2016,2017-04-15,1.2,0
2126,银轮股份,2016,2017-04-15,0.4,0
603199,九华旅游,2016,2017-04-15,1.4,0
601997,贵阳银行,2016,2017-04-15,2.6,0
2116,中国海诚,2016,2017-04-15,2,0
603100,川仪股份,2016,2017-04-15,1,0
2009,天奇股份,2016,2017-04-15,0.5,0
2006,精功科技,2016,2017-04-15,0.2,0
600438,通威股份,2016,2017-04-15,0.8,0
600477,杭萧钢构,2016,2017-04-15,0.8,3
600039,四川路桥,2016,2017-04-15,0.5,0
823,超声电子,2016,2017-04-15,1,0
793,华闻传媒,2016,2017-04-15,0.5,0
753,漳州发展,2016,2017-04-15,0.3,0
671,阳光城,2016,2017-04-15,0.5,0
573,粤宏远A,2016,2017-04-15,1,0
600886,国投电力,2016,2017-04-15,2,0
600846,同济科技,2016,2017-04-15,1,0
600820,隧道股份,2016,2017-04-15,1.6,0
419,通程控股,2016,2017-04-15,1.2,0
600699,均胜电子,2016,2017-04-15,2,0
600624,复旦复华,2016,2017-04-15,0.3,0
600590,泰豪科技,2016,2017-04-15,1.2,0
600563,法拉电子,2016,2017-04-15,11,0
600519,贵州茅台,2016,2017-04-15,67.9,0
600328,兰太实业,2016,2017-04-15,0.6,0
600232,金鹰股份,2016,2017-04-15,1,0
600166,福田汽车,2016,2017-04-15,0.3,0
600111,北方稀土,2016,2017-04-15,0.1,0
600033,福建高速,2016,2017-04-15,1.5,0
600006,东风汽车,2016,2017-04-15,0.3,0
603696,安记食品,2016,2017-04-17,1.3,0
300623,捷捷微电,2016,2017-04-17,3,0
603566,普莱柯,2016,2017-04-17,2,0
300580,贝斯特,2016,2017-04-17,1.4,0
300096,易联众,2016,2017-04-17,0.1,0
300001,特锐德,2016,2017-04-17,0.2,0
733,振华科技,2016,2017-04-17,0.4,0
600185,格力地产,2016,2017-04-17,0.2,0
600151,航天机电,2016,2017-04-17,0.5,0
300590,移为通信,2016,2017-04-18,8,10
603517,绝味食品,2016,2017-04-18,3.3,0
603877,太平鸟,2016,2017-04-18,5,0
300619,金银河,2016,2017-04-18,1.2,0
300490,华自科技,2016,2017-04-18,0.5,0
603515,欧普照明,2016,2017-04-18,3,0
300519,新光药业,2016,2017-04-18,5,10
603626,科森科技,2016,2017-04-18,1.6,0
603608,天创时尚,2016,2017-04-18,3.5,4
300533,冰川网络,2016,2017-04-18,7,0
603520,司太立,2016,2017-04-18,3,0
603667,五洲新春,2016,2017-04-18,1.5,0
2825,纳尔股份,2016,2017-04-18,2,0
603519,立霸股份,2016,2017-04-18,3,0
603738,泰晶科技,2016,2017-04-18,3.2,7
603997,继峰股份,2016,2017-04-18,2.4,5
603067,振华股份,2016,2017-04-18,1.1,0
603611,诺力股份,2016,2017-04-18,5.7,0
603885,吉祥航空,2016,2017-04-18,2.5,4
603989,艾华集团,2016,2017-04-18,8,0
603128,华贸物流,2016,2017-04-18,0.9,0
2654,万润科技,2016,2017-04-18,0.4,0
2688,金河生物,2016,2017-04-18,1.5,0
300517,海波重科,2016,2017-04-18,1.2,0
603599,广信股份,2016,2017-04-18,0.9,0
300279,和晶科技,2016,2017-04-18,1,18
300274,阳光电源,2016,2017-04-18,0.5,0
300362,天翔环境,2016,2017-04-18,0.6,0
300255,常山药业,2016,2017-04-18,0.2,0
300243,瑞丰高材,2016,2017-04-18,0.1,0
2593,日上集团,2016,2017-04-18,0.5,0
300212,易华录,2016,2017-04-18,1.2,0
300366,创意信息,2016,2017-04-18,1,10
300211,亿通科技,2016,2017-04-18,0.1,0
300197,铁汉生态,2016,2017-04-18,0.5,0
300148,天舟文化,2016,2017-04-18,0.5,3
601567,三星医疗,2016,2017-04-18,3,0
2788,鹭燕医药,2016,2017-04-18,2,0
300130,新国都,2016,2017-04-18,0.6,0
2483,润邦股份,2016,2017-04-18,1,6
2493,荣盛石化,2016,2017-04-18,1.2,5
300138,晨光生物,2016,2017-04-18,0.8,4
300112,万讯自控,2016,2017-04-18,0.3,0
2468,申通快递,2016,2017-04-18,1,0
2452,长高集团,2016,2017-04-18,0.5,0
2445,中南文化,2016,2017-04-18,0.3,0
300083,劲胜智能,2016,2017-04-18,0.2,0
2406,远东传动,2016,2017-04-18,1.5,0
2374,丽鹏股份,2016,2017-04-18,0.3,0
2366,台海核电,2016,2017-04-18,0.9,10
603569,长久物流,2016,2017-04-18,1.6,0
2351,漫步者,2016,2017-04-18,1,0
2310,东方园林,2016,2017-04-18,0.3,0
300463,迈克生物,2016,2017-04-18,1.1,0
601500,通用股份,2016,2017-04-18,1,0
2213,特尔佳,2016,2017-04-18,0.1,0
2391,长青股份,2016,2017-04-18,3,0
300284,苏交科,2016,2017-04-18,1.4,0
2150,通润装备,2016,2017-04-18,1.5,0
300318,博晖创新,2016,2017-04-18,0,0
603888,新华网,2016,2017-04-18,0,15
2120,韵达股份,2016,2017-04-18,1.2,2
601010,文峰股份,2016,2017-04-18,0.4,0
600048,保利地产,2016,2017-04-18,3.2,0
2736,国信证券,2016,2017-04-18,2,0
2023,海特高新,2016,2017-04-18,1,0
2020,京新药业,2016,2017-04-18,1,0
2010,传化智联,2016,2017-04-18,1,0
600986,科达股份,2016,2017-04-18,0.4,0
600352,浙江龙盛,2016,2017-04-18,2,0
600273,嘉化能源,2016,2017-04-18,1.7,0
600370,三房巷,2016,2017-04-18,0.2,0
937,冀中能源,2016,2017-04-18,1,0
758,中色股份,2016,2017-04-18,0.2,0
728,国元证券,2016,2017-04-18,3,5
625,长安汽车,2016,2017-04-18,6.4,0
607,华媒控股,2016,2017-04-18,0.2,0
581,威孚高科,2016,2017-04-18,6,0
600888,新疆众和,2016,2017-04-18,0.3,3
600884,杉杉股份,2016,2017-04-18,0.8,0
600782,新钢股份,2016,2017-04-18,0.2,0
159,国际实业,2016,2017-04-18,0.3,0
59,华锦股份,2016,2017-04-18,2.2,0
600737,中粮糖业,2016,2017-04-18,1.3,0
600668,尖峰集团,2016,2017-04-18,2.5,0
600623,华谊集团,2016,2017-04-18,0.6,0
600516,方大炭素,2016,2017-04-18,0.2,0
600510,黑牡丹,2016,2017-04-18,1.1,0
600496,精工钢构,2016,2017-04-18,0.1,0
600389,江山股份,2016,2017-04-18,0.5,0
600380,健康元,2016,2017-04-18,1.6,0
600305,恒顺醋业,2016,2017-04-18,0.9,0
600277,亿利洁能,2016,2017-04-18,0.4,0
600267,海正药业,2016,2017-04-18,0.5,0
600105,永鼎股份,2016,2017-04-18,1,0
600100,同方股份,2016,2017-04-18,2.5,0
600089,特变电工,2016,2017-04-18,2.1,0
600086,东方金钰,2016,2017-04-18,0.2,0
603966,法兰泰克,2016,2017-04-19,1,0
2790,瑞尔特,2016,2017-04-19,4,0
300592,华凯创意,2016,2017-04-19,1,0
300424,航新科技,2016,2017-04-19,3,0
300435,中泰股份,2016,2017-04-19,0.6,0
603998,方盛制药,2016,2017-04-19,0.1,0
603688,石英股份,2016,2017-04-19,1,5
2687,乔治白,2016,2017-04-19,1.5,0
2799,环球印务,2016,2017-04-19,2,5
2651,利君股份,2016,2017-04-19,0.5,0
300257,开山股份,2016,2017-04-19,1.5,0
300216,千山药机,2016,2017-04-19,0.6,0
2540,亚太科技,2016,2017-04-19,0.6,0
2511,中顺洁柔,2016,2017-04-19,1,5
300098,高新兴,2016,2017-04-19,0.3,0
2389,南洋科技,2016,2017-04-19,0.2,0
300048,合康新能,2016,2017-04-19,0.5,4
2538,司尔特,2016,2017-04-19,1,0
2314,南山控股,2016,2017-04-19,2.1,0
300407,凯发电气,2016,2017-04-19,0.2,0
601212,白银有色,2016,2017-04-19,0.1,0
600926,杭州银行,2016,2017-04-19,3,4
2048,宁波华翔,2016,2017-04-19,1.5,0
600446,金证股份,2016,2017-04-19,0.9,0
996,中国中期,2016,2017-04-19,0.3,5
861,海印股份,2016,2017-04-19,0.1,0
826,启迪桑德,2016,2017-04-19,2,0
568,泸州老窖,2016,2017-04-19,9.6,0
544,中原环保,2016,2017-04-19,0.5,0
28,国药一致,2016,2017-04-19,3.3,0
7,全新好,2016,2017-04-19,0,5
600599,熊猫金控,2016,2017-04-19,0.6,0
600526,菲达环保,2016,2017-04-19,0.5,0
600360,华微电子,2016,2017-04-19,0.2,0
300591,万里马,2016,2017-04-20,0.7,3
300600,瑞特股份,2016,2017-04-20,4.5,0
2848,高斯贝尔,2016,2017-04-20,0.6,0
603638,艾迪精密,2016,2017-04-20,3,0
300565,科信技术,2016,2017-04-20,2,0
603037,凯众股份,2016,2017-04-20,7,3
2857,三晖电气,2016,2017-04-20,2,0
300596,利安隆,2016,2017-04-20,1.1,5
603727,博迈科,2016,2017-04-20,3,0
300613,富瀚微,2016,2017-04-20,2.5,0
603637,镇海股份,2016,2017-04-20,2,3
603339,四方冷链,2016,2017-04-20,1.8,0
603028,赛福天,2016,2017-04-20,0.4,0
603823,百合花,2016,2017-04-20,1.3,0
300588,熙菱信息,2016,2017-04-20,0.4,0
300492,山鼎设计,2016,2017-04-20,0.5,0
603928,兴业股份,2016,2017-04-20,2,0
603718,海利生物,2016,2017-04-20,0.4,0
300441,鲍斯股份,2016,2017-04-20,1.5,0
300578,会畅通讯,2016,2017-04-20,4,0
300433,蓝思科技,2016,2017-04-20,1,2
2757,南兴装备,2016,2017-04-20,1,0
603336,宏辉果蔬,2016,2017-04-20,2,0
300410,正业科技,2016,2017-04-20,0.7,0
300346,南大光电,2016,2017-04-20,0.6,0
2679,福建金森,2016,2017-04-20,0.8,0
300333,兆日科技,2016,2017-04-20,0.5,0
2682,龙洲股份,2016,2017-04-20,0.8,0
603000,人民网,2016,2017-04-20,0.5,0
2650,加加食品,2016,2017-04-20,0.4,0
2657,中科金财,2016,2017-04-20,0.5,0
2731,萃华珠宝,2016,2017-04-20,0.8,0
300522,世名科技,2016,2017-04-20,3,8
300261,雅本化学,2016,2017-04-20,0.4,0
300239,东宝生物,2016,2017-04-20,0.3,0
2778,高科石化,2016,2017-04-20,0.8,0
2543,万和电气,2016,2017-04-20,7.3,0
2531,天顺风能,2016,2017-04-20,1.2,0
2501,利源精制,2016,2017-04-20,0.5,0
300119,瑞普生物,2016,2017-04-20,1.5,0
2475,立讯精密,2016,2017-04-20,0.8,5
300107,建新股份,2016,2017-04-20,0.3,0
2426,胜利精密,2016,2017-04-20,0.3,0
2433,太安堂,2016,2017-04-20,0.3,0
300055,万邦达,2016,2017-04-20,0.2,0
300025,华星创业,2016,2017-04-20,0.3,0
300593,新雷能,2016,2017-04-20,0.7,0
300117,嘉寓股份,2016,2017-04-20,0.1,0
2582,好想你,2016,2017-04-20,0.7,10
2431,棕榈股份,2016,2017-04-20,0.2,0
2642,荣之联,2016,2017-04-20,0.2,0
2289,宇顺电子,2016,2017-04-20,0,5
300011,鼎汉技术,2016,2017-04-20,0.3,0
2397,梦洁股份,2016,2017-04-20,1,0
2100,天康生物,2016,2017-04-20,1,0
2146,荣盛发展,2016,2017-04-20,4,0
2087,新野纺织,2016,2017-04-20,0.2,0
603345,安井食品,2016,2017-04-20,2.5,0
2063,远光软件,2016,2017-04-20,0.5,0
300388,国祯环保,2016,2017-04-20,1,0
300139,晓程科技,2016,2017-04-20,0.1,0
2022,科华生物,2016,2017-04-20,1.4,0
600022,山东钢铁,2016,2017-04-20,0,3
2003,伟星股份,2016,2017-04-20,5,3
600410,华胜天成,2016,2017-04-20,0.3,0
600572,康恩贝,2016,2017-04-20,1.2,0
600969,郴电国际,2016,2017-04-20,0.7,0
600020,中原高速,2016,2017-04-20,0.9,0
600584,长电科技,2016,2017-04-20,0.2,0
966,长源电力,2016,2017-04-20,0.9,0
887,中鼎股份,2016,2017-04-20,1,0
600825,新华传媒,2016,2017-04-20,0.1,0
88,盐田港,2016,2017-04-20,0.2,0
600743,华远地产,2016,2017-04-20,1,0
600710,ST常林,2016,2017-04-20,0.5,0
600518,康美药业,2016,2017-04-20,2.1,0
600345,长江通信,2016,2017-04-20,1,0
600291,西水股份,2016,2017-04-20,0.1,0
600229,城市传媒,2016,2017-04-20,1.2,0
600219,南山铝业,2016,2017-04-20,0.5,0
600175,美都能源,2016,2017-04-20,0.1,0
600160,巨化股份,2016,2017-04-20,1.5,0
600138,中青旅,2016,2017-04-20,1,0
300605,恒锋信息,2016,2017-04-21,0.5,0
601020,华钰矿业,2016,2017-04-21,1.2,0
2835,同为股份,2016,2017-04-21,1.5,10
603843,正平股份,2016,2017-04-21,0.4,0
603218,日月股份,2016,2017-04-21,1.5,0
300555,路通视信,2016,2017-04-21,1.5,15
603577,汇金通,2016,2017-04-21,1.7,5
603038,华立股份,2016,2017-04-21,4.5,0
603936,博敏电子,2016,2017-04-21,0.6,0
603979,金诚信,2016,2017-04-21,0.5,3
300584,海辰药业,2016,2017-04-21,3,0
603298,杭叉集团,2016,2017-04-21,3,0
603033,三维股份,2016,2017-04-21,3,4
603585,苏利股份,2016,2017-04-21,6,5
2840,华统股份,2016,2017-04-21,1.1,0
603987,康德莱,2016,2017-04-21,1.5,5
2833,弘亚数控,2016,2017-04-21,1.6,0
603318,派思股份,2016,2017-04-21,0.1,0
603315,福鞍股份,2016,2017-04-21,0.6,0
2748,世龙实业,2016,2017-04-21,1.5,0
2724,海洋王,2016,2017-04-21,0.6,5
2755,东方新星,2016,2017-04-21,0.1,0
300413,快乐购,2016,2017-04-21,0.5,0
300529,健帆生物,2016,2017-04-21,2,0
